K Value,Random State,TN,FP,FN,TP,Accuracy,Precision,Recall,F1-Score
72,79327,8190,11,2225,320,0.7919225758421738,0.786365818530965,0.9986587001585172,0.8798882681564246
72,3114652,8078,10,2332,326,0.7820584403498977,0.7759846301633045,0.9987636003956478,0.8733917180235701
72,8538320,8111,11,2303,321,0.7846640610459706,0.7788553869790666,0.9986456537798571,0.8751618472162279
73,80,8131,17,2257,341,0.7883863763260748,0.78273007316134,0.9979135984290624,0.8773198100992664
73,225,8120,10,2272,344,0.787641913270054,0.7813702848344881,0.998769987699877,0.8767951625094482
73,2067,8190,9,2225,322,0.792108691606179,0.786365818530965,0.9989023051591658,0.8799828086386591
73,4133,8206,14,2204,322,0.7935976177182207,0.7882804995196926,0.9982968369829683,0.8809447128287707
73,6741,8141,15,2250,340,0.7892238972640983,0.783466461360793,0.9981608631682197,0.8778778239068313
73,9931,8144,6,2264,332,0.7887586078540852,0.7824750192159877,0.9992638036809816,0.8776807845673025
73,58146,8141,17,2269,319,0.7872696817420436,0.7820365033621518,0.9979161559205688,0.8768849633778544
73,79327,8190,11,2223,322,0.792108691606179,0.7865168539325843,0.9986587001585172,0.8799828086386591
73,3114652,8078,10,2327,331,0.7825237297599107,0.7763575204228736,0.9987636003956478,0.8736278591899639
73,8538320,8110,12,2300,324,0.7848501768099758,0.7790585975024016,0.9985225313962078,0.8752428232246926
74,80,8133,15,2259,339,0.7883863763260748,0.7826212471131639,0.998159057437408,0.8773462783171521
74,225,8120,10,2277,339,0.787176623860041,0.7809945176493219,0.998769987699877,0.8765585361904248
74,2067,8192,7,2230,317,0.7918295179601712,0.7860295528689311,0.9991462373460178,0.879866817034531
74,4133,8207,13,2207,319,0.7934115019542155,0.7880737468792011,0.9984184914841849,0.8808629387141784
74,6741,8142,14,2257,333,0.7886655499720826,0.7829598999903837,0.9982834722903384,0.8776071139854487
74,9931,8145,5,2267,329,0.7885724920900801,0.7822704571648098,0.9993865030674847,0.8775993966167439
74,58146,8143,15,2270,318,0.7873627396240461,0.7820032651493326,0.9981613140475607,0.8769586990469012
74,79327,8190,11,2226,319,0.7918295179601712,0.7862903225806451,0.9986587001585172,0.8798410055325778
74,3114652,8078,10,2334,324,0.7818723245858924,0.7758355743373031,0.9987636003956478,0.8732972972972973
74,8538320,8111,11,2305,319,0.7844779452819653,0.7787058371735791,0.9986456537798571,0.8750674290646241
75,80,8132,16,2259,339,0.7882933184440722,0.7826003272062362,0.9980363279332352,0.8772857219914775
75,225,8120,10,2275,341,0.7873627396240461,0.7811447811447811,0.998769987699877,0.8766531713900135
75,2067,8192,7,2228,319,0.7920156337241765,0.7861804222648753,0.9991462373460178,0.8799613298243729
75,4133,8207,13,2205,321,0.7935976177182207,0.7882251248559354,0.9984184914841849,0.8809574924860455
75,6741,8141,15,2253,337,0.7889447236180904,0.7832403309601693,0.9981608631682197,0.8777358490566038
75,9931,8145,5,2261,335,0.7891308393820957,0.7827215068229867,0.9993865030674847,0.8778831644751024
75,58146,8143,15,2270,318,0.7873627396240461,0.7820032651493326,0.9981613140475607,0.8769586990469012
75,79327,8190,11,2225,320,0.7919225758421738,0.786365818530965,0.9986587001585172,0.8798882681564246
75,3114652,8078,10,2330,328,0.7822445561139029,0.7761337432744043,0.9987636003956478,0.8734861591695501
75,8538320,8110,12,2303,321,0.784571003163968,0.7788341496206664,0.9985225313962078,0.8751011599676288
76,80,8133,15,2263,335,0.7880141447980644,0.7823201231242786,0.998159057437408,0.8771570319240725
76,225,8121,9,2282,334,0.7868043923320305,0.7806401999423244,0.9988929889298893,0.8763826687530352
76,2067,8192,7,2233,314,0.7915503443141634,0.7858033573141486,0.9991462373460178,0.8797250859106529
76,4133,8209,11,2210,316,0.793318444072213,0.7878875131970439,0.998661800486618,0.8808412468480069
76,6741,8143,13,2258,332,0.7886655499720826,0.7829054898567446,0.9984060814124571,0.877620305006197
76,9931,8145,5,2265,331,0.7887586078540852,0.7824207492795389,0.9993865030674847,0.8776939655172414
76,58146,8143,15,2278,310,0.7866182765680253,0.7814029363784666,0.9981613140475607,0.8765810861725605
76,79327,8190,11,2232,313,0.7912711706681556,0.7858376511226253,0.9986587001585172,0.8795575363797455
76,3114652,8079,9,2339,319,0.781500093057882,0.7754847379535419,0.9988872403560831,0.8731222306279044
76,8538320,8110,12,2308,316,0.784105713753955,0.7784603570742945,0.9985225313962078,0.8748651564185546
77,80,8132,16,2261,337,0.788107202680067,0.7824497257769653,0.9980363279332352,0.8771910900167197
77,225,8121,9,2279,337,0.7870835659780383,0.7808653846153846,0.9988929889298893,0.8765245547760389
77,2067,8192,7,2232,315,0.791643402196166,0.7858787413660783,0.9991462373460178,0.8797723245449176
77,4133,8209,11,2208,318,0.7935045598362181,0.7880387827589517,0.998661800486618,0.8809357729248269
77,6741,8143,13,2256,334,0.7888516657360879,0.7830560630829887,0.9984060814124571,0.8777149016437618
77,9931,8145,5,2265,331,0.7887586078540852,0.7824207492795389,0.9993865030674847,0.8776939655172414
77,58146,8143,15,2278,310,0.7866182765680253,0.7814029363784666,0.9981613140475607,0.8765810861725605
77,79327,8190,11,2230,315,0.7914572864321608,0.7859884836852208,0.9986587001585172,0.8796520057999033
77,3114652,8079,9,2337,321,0.7816862088218872,0.7756336405529954,0.9988872403560831,0.8732166018158237
77,8538320,8110,12,2305,319,0.7843848873999628,0.7786845895343255,0.9985225313962078,0.8750067432702163
78,80,8133,15,2268,330,0.7875488553880514,0.7819440438419383,0.998159057437408,0.8769205887109817
78,225,8122,8,2284,332,0.7867113344500279,0.7805112435133577,0.9990159901599016,0.876348726801899
78,2067,8192,7,2238,309,0.7910850549041504,0.7854266538830297,0.9991462373460178,0.8794889688120672
78,4133,8210,10,2212,314,0.7932253861902103,0.7877566685856842,0.9987834549878345,0.8808067803883702
78,6741,8146,10,2265,325,0.7882933184440722,0.7824416482566516,0.9987739087788131,0.8774707814940486
78,9931,8145,5,2272,324,0.788107202680067,0.7818949793606604,0.9993865030674847,0.8773630634997577
78,58146,8144,14,2283,305,0.7862460450400149,0.7810491991943992,0.9982838931110566,0.8764057035243477
78,79327,8194,7,2232,313,0.791643402196166,0.7859198158450029,0.9991464455554201,0.8797981424813444
78,3114652,8079,9,2339,319,0.781500093057882,0.7754847379535419,0.9988872403560831,0.8731222306279044
78,8538320,8111,11,2307,317,0.7842918295179602,0.7785563447878672,0.9986456537798571,0.8749730312837111
79,80,8132,16,2268,330,0.7874557975060488,0.7819230769230769,0.9980363279332352,0.8768600388182014
79,225,8121,9,2282,334,0.7868043923320305,0.7806401999423244,0.9988929889298893,0.8763826687530352
79,2067,8192,7,2238,309,0.7910850549041504,0.7854266538830297,0.9991462373460178,0.8794889688120672
79,4133,8210,10,2211,315,0.793318444072213,0.7878322617790999,0.9987834549878345,0.8808540314360818
79,6741,8146,10,2263,327,0.7884794342080774,0.7825919877029494,0.9987739087788131,0.8775653110692163
79,9931,8145,5,2272,324,0.788107202680067,0.7818949793606604,0.9993865030674847,0.8773630634997577
79,58146,8143,15,2283,305,0.7861529871580123,0.7810281987339344,0.9981613140475607,0.8763452432199742
79,79327,8193,8,2232,313,0.7915503443141634,0.7858992805755396,0.9990245092061943,0.8797380006442608
79,3114652,8079,9,2337,321,0.7816862088218872,0.7756336405529954,0.9988872403560831,0.8732166018158237
79,8538320,8110,12,2305,319,0.7843848873999628,0.7786845895343255,0.9985225313962078,0.8750067432702163
80,80,8133,15,2273,325,0.7870835659780383,0.781568325965789,0.998159057437408,0.8766842729330603
80,225,8122,8,2290,326,0.7861529871580123,0.7800614675374568,0.9990159901599016,0.8760651493905727
80,2067,8192,7,2242,305,0.7907128233761399,0.7851255510829979,0.9991462373460178,0.8793001663714914
80,4133,8211,9,2215,311,0.7930392704262051,0.7875503548820257,0.9989051094890511,0.8807250884908292
80,6741,8148,8,2267,323,0.7882933184440722,0.7823331733077292,0.9990191270230505,0.877497173011685
80,9931,8145,5,2275,321,0.7878280290340591,0.7816698656429942,0.9993865030674847,0.8772213247172859
80,58146,8144,14,2288,300,0.7857807556300018,0.7806748466257669,0.9982838931110566,0.8761699838622915
80,79327,8194,7,2237,308,0.791178112786153,0.7855430927044387,0.9991464455554201,0.8795620437956204
80,3114652,8080,8,2342,316,0.7813139772938767,0.7752830550758012,0.9990108803165183,0.8730415991356024
80,8538320,8112,10,2310,314,0.784105713753955,0.7783534830166955,0.9987687761635066,0.8748921484037964
81,80,8133,15,2271,327,0.7872696817420436,0.7817185697808535,0.998159057437408,0.8767787839586029
81,225,8122,8,2285,331,0.7866182765680253,0.7804362448352071,0.9990159901599016,0.8763014511517507
81,2067,8192,7,2241,306,0.7908058812581426,0.7852008051375443,0.9991462373460178,0.8793473593817089
81,4133,8210,10,2212,314,0.7932253861902103,0.7877566685856842,0.9987834549878345,0.8808067803883702
81,6741,8148,8,2266,324,0.7883863763260748,0.7824082965239101,0.9990191270230505,0.8775444264943457
81,9931,8145,5,2275,321,0.7878280290340591,0.7816698656429942,0.9993865030674847,0.8772213247172859
81,58146,8144,14,2287,301,0.7858738135120045,0.780749688428722,0.9982838931110566,0.8762171176502233
81,79327,8194,7,2237,308,0.791178112786153,0.7855430927044387,0.9991464455554201,0.8795620437956204
81,3114652,8079,9,2340,318,0.7814070351758794,0.7754103080909877,0.9988872403560831,0.8730750526827689
81,8538320,8112,10,2310,314,0.784105713753955,0.7783534830166955,0.9987687761635066,0.8748921484037964
82,80,8135,13,2274,324,0.787176623860041,0.7815352099144971,0.9984045164457536,0.8767580966751092
82,225,8123,7,2294,322,0.7858738135120045,0.7797830469424979,0.9991389913899139,0.8759368091874699
82,2067,8192,7,2249,298,0.7900614182021217,0.7845991763241069,0.9991462373460178,0.878969957081545
82,4133,8211,9,2220,306,0.792573981016192,0.7871728501581824,0.9989051094890511,0.8804889818240309
82,6741,8148,8,2272,318,0.7878280290340591,0.781957773512476,0.9990191270230505,0.8772609819121447
82,9931,8146,4,2288,308,0.7867113344500279,0.7807168870998659,0.9995092024539878,0.876668101592768
82,58146,8145,13,2293,295,0.7854085241019915,0.7803219007472696,0.9984064721745526,0.8759948375994837
82,79327,8194,7,2240,305,0.7908989391401452,0.7853172321257428,0.9991464455554201,0.8794204453984438
82,3114652,8080,8,2345,313,0.7810348036478689,0.7750599520383693,0.9990108803165183,0.8729001242370227
82,8538320,8112,10,2317,307,0.7834543085799367,0.7778310480391217,0.9987687761635066,0.874562018220042
83,80,8134,14,2274,324,0.7870835659780383,0.7815142198308993,0.9982817869415808,0.8766975641302004
83,225,8122,8,2291,325,0.7860599292760097,0.7799865552674542,0.9990159901599016,0.8760179043304752
83,2067,8192,7,2246,301,0.7903405918481295,0.7848246790572907,0.9991462373460178,0.8791114449750497
83,4133,8210,10,2215,311,0.7929462125442025,0.7875299760191846,0.9987834549878345,0.8806650576562081
83,6741,8148,8,2271,319,0.7879210869160618,0.782032824647279,0.9990191270230505,0.8773082099596232
83,9931,8145,5,2284,312,0.7869905080960358,0.7809953015629495,0.9993865030674847,0.8767963830130795
83,58146,8145,13,2293,295,0.7854085241019915,0.7803219007472696,0.9984064721745526,0.8759948375994837
83,79327,8194,7,2238,307,0.7910850549041504,0.785467791411043,0.9991464455554201,0.879514839263672
83,3114652,8080,8,2343,315,0.7812209194118742,0.7752086731267389,0.9990108803165183,0.8729944357409108
83,8538320,8112,10,2314,310,0.7837334822259445,0.7780548628428927,0.9987687761635066,0.8747034720724606
84,80,8135,13,2284,314,0.7862460450400149,0.7807851041366733,0.9984045164457536,0.8762858835568481
84,225,8123,7,2296,320,0.7856876977479993,0.7796333621268836,0.9991389913899139,0.8758423634697289
84,2067,8192,7,2254,293,0.7895961287921087,0.7842236262684281,0.9991462373460178,0.8787342451059266
84,4133,8210,10,2224,302,0.792108691606179,0.7868506804677018,0.9987834549878345,0.8802401629677281
84,6741,8148,8,2278,312,0.7872696817420436,0.7815077690389411,0.9990191270230505,0.876977720374556
84,9931,8147,3,2288,308,0.7868043923320305,0.780737901293723,0.9996319018404908,0.8767285445251546
84,58146,8145,13,2298,290,0.7849432346919785,0.7799482907210572,0.9984064721745526,0.875759367775926
84,79327,8194,7,2243,302,0.7906197654941374,0.7850915013892881,0.9991464455554201,0.8792788925850413
84,3114652,8080,8,2349,309,0.7806625721198586,0.7747626809857129,0.9990108803165183,0.8727115623481125
84,8538320,8112,10,2320,304,0.7831751349339289,0.7776073619631901,0.9987687761635066,0.8744206101110272
85,80,8134,14,2282,316,0.7863391029220175,0.7809139784946236,0.9982817869415808,0.8763197586726998
85,225,8123,7,2293,323,0.7859668713940071,0.779857910906298,0.9991389913899139,0.8759840396851072
85,2067,8192,7,2250,297,0.7899683603201191,0.784524037540701,0.9991462373460178,0.8789228045705703
85,4133,8209,11,2221,305,0.7922948073701842,0.7870565675934803,0.998661800486618,0.8803217158176945
85,6741,8147,9,2276,314,0.7873627396240461,0.7816367648469731,0.9988965179009318,0.8770116798535982
85,9931,8147,3,2285,311,0.7870835659780383,0.7809624233128835,0.9996319018404908,0.8768700893337639
85,58146,8145,13,2295,293,0.7852224083379862,0.7801724137931034,0.9984064721745526,0.8759006344768254
85,79327,8194,7,2240,305,0.7908989391401452,0.7853172321257428,0.9991464455554201,0.8794204453984438
85,3114652,8080,8,2347,311,0.7808486878838637,0.7749112880023017,0.9990108803165183,0.8728058331082905
85,8538320,8112,10,2317,307,0.7834543085799367,0.7778310480391217,0.9987687761635066,0.874562018220042
86,80,8135,13,2289,309,0.7857807556300018,0.7804105909439755,0.9984045164457536,0.8760499676933018
86,225,8123,7,2299,317,0.7854085241019915,0.7794089426213778,0.9991389913899139,0.8757007330746011
86,2067,8192,7,2259,288,0.7891308393820957,0.783848435556406,0.9991462373460178,0.8784986595174262
86,4133,8210,10,2228,298,0.7917364600781687,0.7865491473462349,0.9987834549878345,0.8800514524600708
86,6741,8147,9,2281,309,0.7868974502140331,0.7812619869581895,0.9988965179009318,0.8767757210503659
86,9931,8147,3,2289,307,0.7867113344500279,0.7806630893062476,0.9996319018404908,0.8766813730765092
86,58146,8146,12,2299,289,0.7849432346919785,0.7798946864528482,0.9985290512380486,0.8757727248293286
86,79327,8194,7,2248,297,0.7901544760841244,0.7847155717295538,0.9991464455554201,0.8790430724668776
86,3114652,8080,8,2354,304,0.7801972827098456,0.774391412689285,0.9990108803165183,0.8724759745167909
86,8538320,8115,7,2323,301,0.7831751349339289,0.7774477869323625,0.9991381433144546,0.8744612068965516
87,80,8134,14,2288,310,0.7857807556300018,0.7804644022260603,0.9982817869415808,0.8760366182014002
87,225,8123,7,2297,319,0.7855946398659966,0.7795585412667946,0.9991389913899139,0.8757951482479784
87,2067,8192,7,2257,290,0.7893169551461009,0.7839984687529907,0.9991462373460178,0.8785928785928786
87,4133,8210,10,2223,303,0.7922017494881817,0.7869260998753954,0.9987834549878345,0.8802873532407656
87,6741,8147,9,2279,311,0.7870835659780383,0.7814118549779397,0.9988965179009318,0.8768700893337639
87,9931,8147,3,2288,308,0.7868043923320305,0.780737901293723,0.9996319018404908,0.8767285445251546
87,58146,8146,12,2298,290,0.785036292573981,0.7799693603983148,0.9985290512380486,0.8758198043221158
87,79327,8194,7,2246,299,0.7903405918481295,0.7848659003831417,0.9991464455554201,0.8791373853334049
87,3114652,8079,9,2353,305,0.7801972827098456,0.774444018404908,0.9988872403560831,0.8724622030237581
87,8538320,8115,7,2322,302,0.7832681928159315,0.7775222765162403,0.9991381433144546,0.8745083248019829
88,80,8134,14,2293,305,0.7853154662199888,0.7800901505706339,0.9982817869415808,0.8758008075370121
88,225,8123,7,2302,314,0.7851293504559836,0.7791846522781775,0.9991389913899139,0.8755591484774994
88,2067,8192,7,2264,283,0.7886655499720826,0.7834736036725325,0.9991462373460178,0.8782632002144197
88,4133,8211,9,2235,291,0.791178112786153,0.786042504307869,0.9989051094890511,0.8797814207650273
88,6741,8147,9,2284,306,0.7866182765680253,0.7810372926852651,0.9988965179009318,0.87663420670361
88,9931,8147,3,2294,302,0.7862460450400149,0.7802892443252561,0.9996319018404908,0.8764455919530957
88,58146,8147,11,2302,286,0.7847571189279732,0.7796918365393818,0.9986516303015445,0.8756919438920836
88,79327,8194,7,2250,295,0.7899683603201191,0.7845653006510915,0.9991464455554201,0.8789487798337356
88,3114652,8081,7,2358,300,0.7799181090638377,0.7741162946642399,0.9991345202769535,0.8723484644033034
88,8538320,8115,7,2328,296,0.7827098455239159,0.7770755530020109,0.9991381433144546,0.8742256935092916
89,80,8134,14,2291,307,0.785501581983994,0.7802398081534773,0.9982817869415808,0.8758951165670597
89,225,8123,7,2298,318,0.785501581983994,0.7794837347663373,0.9991389913899139,0.8757479381165436
89,2067,8192,7,2261,286,0.7889447236180904,0.7836984597723141,0.9991462373460178,0.8784044606476518
89,4133,8210,10,2230,296,0.7915503443141634,0.7863984674329502,0.9987834549878345,0.8799571275455519
